senseId	entryId	lemma	partOfSpeech	synsetId	subcat
awn4-s66429b5157a6	awn4-ef95fcb3aee05	قناة هافرس	n	awn4-05393482-n	
awn4-s6642ac43eac7	awn4-ea868ec085cb7	جص خشن	n	awn4-15030579-n	
awn4-s664320afefb9	awn4-e04d1028e3e28	عثة الشمع	n	awn4-02291959-n	
awn4-s664328346014	awn4-e20169108a4dc	أخلاقي	a	awn4-01552360-a	
awn4-s664379ec8af1	awn4-ec06ce61a92ef	ناقد	n	awn4-09961910-n	
awn4-s6643b0fa767a	awn4-e84dcb7705c5b	اضطراب	n	awn4-13996244-n	
awn4-s6643e3cdd2ee	awn4-e00a1cd7af6d5	عَالِي الجَوْدَة	s	awn4-00229765-s	
awn4-s6643e9107bd5	awn4-e7d1dfb837cb6	بولي بروبيلين	n	awn4-15020725-n	
awn4-s6643f522c422	awn4-e26f6c8d0af95	فحص وإصلاح شامل	n	awn4-00268956-n	
awn4-s6644711d0510	awn4-eef085a533fc0	نقابة نشر	n	awn4-08372251-n	
awn4-s66453e0b0e9f	awn4-eeadeef39292a	حمض الأكساليك	n	awn4-14995581-n	
awn4-s66464396fab6	awn4-e9ef00cb35572	فانوس صيني	n	awn4-03022366-n	
awn4-s6646e96373fe	awn4-e33d84b3620c1	مُفَضَّل	s	awn4-01821720-s	
awn4-s6647cb8b47c7	awn4-e495c367f95b7	قتامة	n	awn4-07548645-n	
awn4-s6647fba129de	awn4-e9b73dc0925f5	بميوعة	r	awn4-00479945-r	
awn4-s66486978424e	awn4-ed75186b79df9	صَعِدَ النهر	v	awn4-02107299-v	
awn4-s66489554ca8a	awn4-e91133bbdfbac	ذئبي	a	awn4-02850891-a	
awn4-s6648c03c160a	awn4-ec7a3a4468058	ساعة مبكرة من الصباح	n	awn4-15194183-n	
awn4-s6649668731cc	awn4-efd7b5bbb0e12	عمود صخري	n	awn4-13923748-n	
awn4-s6649ba853f00	awn4-e6d1b7441f57a	تاريخ محدد	n	awn4-15184779-n	
awn4-s6649d80ca52c	awn4-ea1ca084992ed	فايثون	n	awn4-09593243-n	
awn4-s6649e842110d	awn4-e2c5bcbb1b838	ساعة يد تناظرية	n	awn4-02711292-n	
awn4-s664a5e053e36	awn4-e8e618c6c181e	محمومية	n	awn4-92434863-n	
awn4-s664a93d16e3c	awn4-e0fd688f35826	أَهَّلَ لِلأُسْتَاذِيَّة	v	awn4-00301770-v	
awn4-s664b2f127a1b	awn4-e150b4165a363	تصويت إيجابي	n	awn4-91000851-n	
awn4-s664b416f9561	awn4-e99584cef6c7a	شريط صوتي رقمي	n	awn4-03200643-n	
awn4-s664b968fe27f	awn4-e29d2e44a4917	متعدد التكافؤ	a	awn4-01552128-a	
awn4-s664bf3bd42de	awn4-e9f0c6b8c3ebb	نحاس بليستر	n	awn4-14805672-n	
awn4-s664c2a068af3	awn4-e699e0fc1ad56	مروق	n	awn4-06222157-n	
awn4-s664c4e1ebaa0	awn4-e1c1fb719a83e	بوابة سفلية	n	awn4-04391844-n	
awn4-s664cbd87622a	awn4-e7c2e14a30cc5	مُرْتَجَل	s	awn4-02221226-s	
awn4-s664d34683fd9	awn4-eeb568c654cb7	استتباب	n	awn4-14026652-n	
awn4-s664d7e59b522	awn4-ed882b52c576c	دولي	a	awn4-01572768-a	
awn4-s664d810dfb0a	awn4-eadcf50619aa8	ويف	n	awn4-02664869-n	
awn4-s664d811b6e9c	awn4-e98d670ce37f9	قوة	n	awn4-10480990-n	
awn4-s664dbacebd0d	awn4-e7f1ca3744e5b	حرافة	n	awn4-05002278-n	
awn4-s664dd1975589	awn4-eb4d4839be10f	أمبير دولي	n	awn4-13659320-n	
awn4-s664e36aeda0f	awn4-ec38ad32d0c1b	باطن	n	awn4-08605849-n	
awn4-s664ebf04a25e	awn4-ecc8e5b2c66cf	هَذَّبَ	v	awn4-02559394-v	
awn4-s664f69830e28	awn4-efcb7e607ea32	زنبق الكرة	n	awn4-12467024-n	
awn4-s664f8608a76c	awn4-e3fc516e8f688	مُؤْتَمَن	s	awn4-02475203-s	
awn4-s664f9a64f690	awn4-ec864e9ca8a41	لغة نغمية	n	awn4-06917719-n	
awn4-s665032343a0c	awn4-e3f214c2ce9f3	رَجْعِيّ (فقدان ذاكرة)	a	awn4-00131223-a	
awn4-s66505838f258	awn4-ecee3ab2eb521	الفصيلة الأرضية	n	awn4-02225661-n	
awn4-s66517862c739	awn4-ec26c9977e7b6	زنبق البقر	n	awn4-11736891-n	
awn4-s6652057096d0	awn4-ea0014ac88bf7	امرأة لوط	n	awn4-10293603-n	
awn4-s665208763458	awn4-e5b1a07015a3d	أسود المن الخضراء	n	awn4-02267386-n	
awn4-s665240574af4	awn4-ebaa88d5c9445	لجوجية	n	awn4-92423095-n	
awn4-s665252d770d1	awn4-e49290d780deb	عشاء مسلوق	n	awn4-07878922-n	
awn4-s665279c5ffd4	awn4-ed9e0c6ef29e7	مقياس الأمبير	n	awn4-02705848-n	
awn4-s66529e0c3728	awn4-eef58781930dd	شارك في تسويق هرمي	v	awn4-02251082-v	
awn4-s665365a8d39b	awn4-e03fa234d1104	الفصيلة الجليشية	n	awn4-02295787-n	
awn4-s665391da8ded	awn4-e6295de43f34d	جماعات المقاومة المناهضة للفاشية في الأول من أكتوبر	n	awn4-08037882-n	
awn4-s6653e27594cc	awn4-e84a7773f8de2	دهن حيواني	n	awn4-14811690-n	
awn4-s66541bcea249	awn4-e2f6b15019c3c	تباين	n	awn4-00653056-n	
awn4-s66542e0cce6e	awn4-ef421d6974b53	لفحته الشمس	v	awn4-00104053-v	
awn4-s6655a7efdf85	awn4-e83d00fc94454	سنة شاذة	n	awn4-15226657-n	
awn4-s6655c034d9b0	awn4-e5814a78e6b6e	غريسر	n	awn4-09742312-n	
awn4-s6655de56df7b	awn4-ed07fe4ea55c7	التحام	n	awn4-07387877-n	
awn4-s6655e6112a06	awn4-e85985bea6e5e	تقدير	n	awn4-06216764-n	
awn4-s6655fbe2392e	awn4-eca88a79fb000	رولد هوفمان	n	awn4-11074851-n	
awn4-s665648aa219a	awn4-e88a4efbb5279	نقطة ضغط	n	awn4-05246369-n	
awn4-s6656b2df12e1	awn4-e9528f056b5be	حيوان رخوي	n	awn4-01943377-n	
awn4-s66581c6cdf1f	awn4-e071cc94477ab	بسكويت	n	awn4-07650764-n	
awn4-s6658930103be	awn4-e997a52f2dfd7	دكتوراه في الإنسانيات	n	awn4-06718358-n	
awn4-s6659332b76fb	awn4-e3194878ed5c7	جَهَّزَ	v	awn4-00514258-v	
awn4-s66596de730dd	awn4-e34d94d002f9a	جناح دجاجة	n	awn4-07664423-n	
awn4-s6659948e4f76	awn4-ebb841a3961da	جنس فايزتر	n	awn4-02069753-n	
awn4-s665a6a617005	awn4-e36238dc677ae	قصرة	n	awn4-11702818-n	
awn4-s665a80411eec	awn4-e53a9d3d5773a	هطول	n	awn4-13794793-n	
awn4-s665af1f8b869	awn4-e1b022aa63964	مهلل	n	awn4-09932787-n	
awn4-s665b28539415	awn4-e5966e56f4803	فيض	n	awn4-13797906-n	
awn4-s665b2c8f4217	awn4-e1086951220e7	رتبة المشطيات المسطحة	n	awn4-01922553-n	
awn4-s665b3887fe1a	awn4-e9e98e6377532	بساطة	n	awn4-04704615-n	
awn4-s665bee09aa35	awn4-e4e0e0584cc39	سامسارا	n	awn4-07357617-n	
awn4-s665bf01fefde	awn4-edce7caf4ebdb	بقدونس مسطح الأوراق	n	awn4-12963332-n	
awn4-s665c29019e7b	awn4-e4acb82ec875c	برمجيات متوافقة	n	awn4-06579707-n	
awn4-s665c2996a5c3	awn4-eeeb1a163cc9a	أغنية زفاف	n	awn4-07067404-n	
awn4-s665c68cdde34	awn4-ed9af0d6df500	تحليل	n	awn4-06387637-n	
awn4-s665ce61279c1	awn4-e6cb2431b3cf0	خضاب الليك	n	awn4-15015571-n	
awn4-s665eaa3cfa6f	awn4-ede326d17c427	مزراب	n	awn4-03423528-n	
awn4-s665f412919f1	awn4-e75ab481dee20	جمهورية مالي	n	awn4-08987949-n	
awn4-s665f660d2f20	awn4-e8656d7030452	استلم	v	awn4-02214901-v	
awn4-s665f8ce3fa5f	awn4-e59a4454ce079	جَدَارَة	n	awn4-04814129-n	
awn4-s66610f5527b9	awn4-e2040f03b255c	علم الروبوتات	n	awn4-06143105-n	
awn4-s666171a5fc47	awn4-e13673321ea96	عمى القمر	n	awn4-14297953-n	
awn4-s66619d549d5f	awn4-e1412f75bedc7	حاصل الضرب	n	awn4-05868214-n	
awn4-s6661b7d90c9f	awn4-ee3ee69671ff8	الكاريلية	n	awn4-06970803-n	
awn4-s6661bafdb332	awn4-eed8cad1615d1	العم توم	n	awn4-82474586-n	
awn4-s6661d1ba71b7	awn4-ef4727d62272a	أَصْل	n	awn4-05237135-n	
awn4-s6661db6e319d	awn4-e68b821fa88b7	كنّاس الشوارع	n	awn4-10681913-n	
awn4-s66621d3849e0	awn4-e4c9dfa1c845a	كابوس	n	awn4-10222150-n	
awn4-s6662c51edab2	awn4-e319ea0c37b0e	صِيغَة شَرْطِيَّة	n	awn4-13824149-n	
awn4-s66632fc28435	awn4-e90aa36174086	جوزيف جوفر	n	awn4-11105623-n	
awn4-s6663366fb0a0	awn4-e0b505c3ae680	كريليات	n	awn4-01991122-n	
awn4-s66633dfade4b	awn4-e7bdbd2ee2907	أَدْرَكَ	v	awn4-00591299-v	
awn4-s666355f80c6e	awn4-ea0332aabc9eb	إفريز المطر	n	awn4-03246363-n	
awn4-s66639251122a	awn4-ebde10a9c526f	قصيدة ألفبائية	n	awn4-06389594-n	
awn4-s66639b18e84b	awn4-e30d189f597c8	إيفيدرا	n	awn4-11619137-n	
awn4-s66647ea7efb9	awn4-e987172c12bcd	ألم المعدة	n	awn4-14350671-n	
awn4-s66666c91f38b	awn4-eaf93a20058b3	حاسة جسدية	n	awn4-05662718-n	
awn4-s6666e76820d6	awn4-e8607ea98a54a	شيء	n	awn4-04624646-n	
awn4-s6666f6c55ebc	awn4-e6037ae98e452	مقياس اللزوجة	n	awn4-04545544-n	
awn4-s66679dfff7e4	awn4-eb54a72010e35	معدن أبيض	n	awn4-14743758-n	
awn4-s6667e44f5286	awn4-e126c179cd573	اسْتِنْسَابِيّ	s	awn4-00723263-s	
awn4-s6668172b6b67	awn4-e8e751a2304b1	صاحب حانة	n	awn4-10568533-n	
awn4-s6668238e66ec	awn4-ec4747ef367c0	مبدأ الواقع	n	awn4-05880720-n	
awn4-s66687e908bc7	awn4-ef59cef187382	لاكِم	n	awn4-10512212-n	
awn4-s66697dbb702b	awn4-ee0f87e852cc8	جنس كليتوريا	n	awn4-12537758-n	
awn4-s666a78e6d20a	awn4-e40ee70a2a85a	شخبطة	n	awn4-06415790-n	
awn4-s666b26491515	awn4-ecc528e774b64	ملقط مرقئ	n	awn4-03519595-n	
awn4-s666b3be5bf24	awn4-e9b8e4bf4b516	رياح غربية	n	awn4-11545913-n	
awn4-s666b51004e4b	awn4-e6bbccd75cf76	معركة فلودين	n	awn4-01281185-n	
awn4-s666bae3afa86	awn4-e02fcd70e2a73	تسوية	n	awn4-00229402-n	
awn4-s666cb89a17aa	awn4-ea90b95aa68bc	ميرمية قيثارية	n	awn4-12886468-n	
awn4-s666d0a61cb94	awn4-e393cf6548a0e	سمك الدلفين	n	awn4-07794914-n	
awn4-s666d7253ddd6	awn4-e6802520befae	تَبَخْتَرَ	v	awn4-01963040-v	
awn4-s666d7d7d44b8	awn4-e832e874b8773	عاملة نظافة	n	awn4-09930684-n	
awn4-s666e18f98a02	awn4-efa5cc6bc079a	تحت أي ظرف	r	awn4-00160572-r	
awn4-s666e284fb297	awn4-ee09a9b139793	يوم	n	awn4-15182185-n	
awn4-s666e4b557848	awn4-e06c2f2ac17c1	لِحَاء المَازَرْيُون	n	awn4-12367897-n	
awn4-s666e521c47ca	awn4-e6093e6748e7a	جنس أوريكتيروبوس	n	awn4-02085284-n	
awn4-s666e7471214b	awn4-ed4dc88fbe265	فقدان الذاكرة	n	awn4-05680235-n	
awn4-s666ec60e87e3	awn4-ea722011306d7	خردل الميثريبات	n	awn4-11919244-n	
awn4-s666f146b3873	awn4-eeafa3393274d	مسجل	a	awn4-01965708-a	
awn4-s666fdd756a1a	awn4-ed4362b053222	حَزَّزَ	v	awn4-00144266-v	
awn4-s6670255f2382	awn4-e21c0d0168825	اشْتَبَهَ	v	awn4-00923043-v	
awn4-s667032860a06	awn4-e27eb30afc4c1	صَادَقَ عَلَى	v	awn4-00822013-v	
awn4-s66705418f8b3	awn4-e3eec4c92160f	خَلْفَ أَبْوَاب مُغْلَقَة	s	awn4-01865406-s	
awn4-s6670f27afd4b	awn4-e329c61044649	انقراض	n	awn4-07347291-n	
awn4-s66715f6b0b19	awn4-e48188d2a9aac	درجة	n	awn4-14453034-n	
awn4-s667171907a9a	awn4-e7dbb71a9b996	تجدد	v	awn4-00579939-v	
awn4-s66718f4545e5	awn4-e577c1a97114f	حقيبة لوازم صغيرة	n	awn4-03219285-n	
awn4-s6671ca4a8b97	awn4-e3abb60dbd982	أَسْكَرَ	v	awn4-01193027-v	
awn4-s6672257f9dfb	awn4-ed0b617de3c8b	برميل بارود	n	awn4-13967389-n	
awn4-s66723f9dba06	awn4-ee0a2cd667c49	صالون فني	n	awn4-04138196-n	
awn4-s6672810c0fc7	awn4-e102ace41eaaf	غَيْر مُزَوَّر	s	awn4-01119768-s	
awn4-s6672c3912e09	awn4-eec6e03598526	مدرسة ثانوية حديثة	n	awn4-08430049-n	
awn4-s6672eba5095d	awn4-e194cca164858	مُتَهَوِّر	a	awn4-00068887-a	
awn4-s6673a7e689dc	awn4-e88039283421b	مبرئ	a	awn4-00926562-a	
awn4-s66752f00eb0a	awn4-e68fa378e5c73	مول	v	awn4-02222048-v	
awn4-s667531f055ee	awn4-e098b7610e897	ذراع التوجيه	n	awn4-04441665-n	
awn4-s667540ab4916	awn4-e4e777464aea7	عام	a	awn4-01428950-a	
awn4-s6675446f4f86	awn4-e78b6773e40a1	بليني	n	awn4-07656453-n	
awn4-s6675ce41c73b	awn4-ee4db05586933	نيلوفر نجمي	n	awn4-11736636-n	
awn4-s66764fc2826e	awn4-e935d5994c4c3	مَنَحَ تَأْشِيرَة	v	awn4-01000227-v	
awn4-s6676919165b1	awn4-e93417f198cfd	آلية المضخة	n	awn4-04028828-n	
awn4-s667728ae7964	awn4-efc9052dc6c6f	في الارجاء	r	awn4-00072240-r	
awn4-s66784eaa3764	awn4-e9dd88e62fe75	جنطيانا مهمازية	n	awn4-12318363-n	
awn4-s6679a3868c05	awn4-ebe70697eda85	هلام أقدام العجل	n	awn4-07610622-n	
awn4-s667a1e923993	awn4-e04d796cf83a5	محور	n	awn4-05859857-n	
awn4-s667a69e2a77f	awn4-e287c4292f48b	بيري	n	awn4-07938387-n	
awn4-s667aedc5bda7	awn4-e1378054a4112	مُسَابَقَة شَعْبِيَّة	n	awn4-01171690-n	
awn4-s667b35f7f6bb	awn4-e1662b09bd24f	بشكل غير عادي	r	awn4-00107917-r	
awn4-s667b44e935d8	awn4-e48325f6bb514	زروانية	n	awn4-06261683-n	
awn4-s667b452f350a	awn4-ee11ab7d5354a	ملف	n	awn4-03381125-n	
awn4-s667c21dfe201	awn4-e6537a5dbe6fe	حَطَّ	v	awn4-01546513-v	
awn4-s667ccb2a316b	awn4-e19d941f38965	أعمال عدائية	n	awn4-00966892-n	
awn4-s667cf018e386	awn4-e2909c189d965	مساعد طيار	n	awn4-09983732-n	
awn4-s667d39e84023	awn4-e62314bccffd9	علم العمارة	n	awn4-06133966-n	
awn4-s667d46b6ca35	awn4-e537e6a205fe0	بحماس شديد	r	awn4-00341323-r	
awn4-s667e2aaa264e	awn4-e928bea79afad	تحليل بيئة الأعمال	n	awn4-92445962-n	
awn4-s667e41b0c2d8	awn4-e6e40815fa3b0	مُسْتَعْصٍ	s	awn4-00699784-s	
awn4-s667eafbd6a0a	awn4-e33a2ea39b2af	أخذ	v	awn4-02210501-v	
awn4-s667f788e92d9	awn4-ecb3b4927b12e	غَيْر مُؤْذٍ	s	awn4-01616501-s	
awn4-s667feb05c477	awn4-e7b6faafd1285	دويري مطول	n	awn4-13932086-n	
awn4-s66802434f6a1	awn4-eba18da29bf30	نَزَحَ	v	awn4-00177146-v	
awn4-s66809d330321	awn4-e1e5af2baac4c	باب دوار	n	awn4-08256943-n	
awn4-s6680a753819e	awn4-e6f7574849361	أَنْهَى	v	awn4-01410030-v	
awn4-s6681411bf618	awn4-e9e5f2679f07d	طبقة صافية	n	awn4-05250602-n	
awn4-s668147ea99cd	awn4-ed26a1d3656be	كنباثيات	n	awn4-13239620-n	
awn4-s66820fc63c50	awn4-eebe0cd1b31e2	مَأْلُوف	s	awn4-01678370-s	
awn4-s668271c380cc	awn4-e05d21851a158	قطرس أسود الرجلين	n	awn4-02061401-n	
awn4-s66827b10ed2a	awn4-eb6304e9d78b9	مني السمك	n	awn4-02325364-n	
awn4-s6682e1ee8aaa	awn4-eb8eb7a5cbb41	إندوميثاسين	n	awn4-03573833-n	
awn4-s6683483b103a	awn4-e1813b17b4e1e	زاوية نصف قطرية	n	awn4-13633285-n	
awn4-s66837f62942a	awn4-e63608bae5d78	متراس ترابي	n	awn4-03267420-n	
awn4-s6683e372ddbc	awn4-ec146290a958b	اِحْتَفَظَ بِـ (في معدته)	v	awn4-00077122-v	
awn4-s66845f9ec4ef	awn4-e71b60f63423c	حيوان حمل	n	awn4-01319882-n	
awn4-s66848eb12016	awn4-edebf262cfdc1	شجرة البن الكنتاكية	n	awn4-12516932-n	
awn4-s6684a2185748	awn4-ebee16c7a75db	بَدَنِيّ	s	awn4-02567793-s	
awn4-s6684c269d18a	awn4-e8858a8148889	مُتَشَابِكُ الخُيُوط	s	awn4-02014321-s	
awn4-s66852c5225c5	awn4-e89f4c266cc0a	جنس إيبوروفيتون	n	awn4-12080881-n	
awn4-s6685407604cb	awn4-eeeaddd7a0874	كونستانتان	n	awn4-14844917-n	
awn4-s6685b5ed33aa	awn4-ec6df3579c7f6	النحل العرقي	n	awn4-02213380-n	
awn4-s6687938226ee	awn4-e275c9f4595f5	تهذيب	n	awn4-04929077-n	
awn4-s6687953240d2	awn4-ead9744aabd19	شبوط	n	awn4-01442155-n	
awn4-s66881781481a	awn4-e2598f14945a5	درجة الحرارة والضغط القياسيين	n	awn4-13802551-n	
awn4-s668872a9f9f2	awn4-e376164d77264	عاشَ حَيَاةً نَبَاتِيَّةً	v	awn4-02621633-v	
awn4-s66887ccd8f43	awn4-efc59559bfe6d	دَرَسَ احتمال	v	awn4-00705641-v	
awn4-s6688b444cb27	awn4-e054e8264fc7b	سائد	r	awn4-00168205-r	
awn4-s6688d1256554	awn4-e880815e787bf	مهابهاراتا	n	awn4-06443166-n	
awn4-s66893bc4709a	awn4-ef421d6aea767	قابل للتوريث	a	awn4-01316883-a	
awn4-s668940bf0866	awn4-e909152bdac82	جنية الأسنان	n	awn4-09569733-n	
awn4-s668a0873f9d4	awn4-e456c356929cb	حماض استقلابي	n	awn4-14043494-n	
awn4-s668a53ea7cef	awn4-e02637d4d9e4e	خمول	n	awn4-05069687-n	
awn4-s668c22b9705f	awn4-e722fec24d81d	جُثَّة	n	awn4-05225393-n	
awn4-s668c42481708	awn4-e0c964cfbf4cc	طائر التعريشة الكبير	n	awn4-01604051-n	
awn4-s668c7d3badc6	awn4-eb68840e68fa7	الإيمان بمصاصي الدماء	n	awn4-05963962-n	
awn4-s668c992d6d3f	awn4-e0e24b492243e	مرقم	n	awn4-03202130-n	
awn4-s668e49f9c571	awn4-ee3ad72e254f9	حامل المحفة	n	awn4-10682988-n	
awn4-s668e8df8f92d	awn4-eba64ee651ebe	مُلَوَّث	s	awn4-01915270-s	
awn4-s668f39eb3a1b	awn4-ec286f8a0c03e	إكزيما الخبازين	n	awn4-14248697-n	
awn4-s668f6aa7b5e0	awn4-e71a5f42a95b4	إقليمي	a	awn4-02883162-a	
awn4-s668f7a1f50ea	awn4-ea6583928d49b	تبليل	n	awn4-00278220-n	
awn4-s66903f89f716	awn4-ed80aaf1fa4fa	باوباب	n	awn4-07786415-n	
awn4-s66904aa343e0	awn4-ef8ee6c996f66	سلف ثرومبوبلاستين البلازما	n	awn4-15096898-n	
awn4-s6691c81e0683	awn4-e23342e1a40b7	تَشَوَّهَ	v	awn4-00478596-v	
awn4-s669205026058	awn4-e538d440f7043	مَفْرُود	s	awn4-02319122-s	
awn4-s6692453e356b	awn4-ed0264e65d2b4	منزعج	a	awn4-00912446-a	
awn4-s66924dc3b490	awn4-ecf8554713fb7	جرابي دصيوري	n	awn4-01886154-n	
awn4-s66925fbef68e	awn4-e443f999fc403	إيقاع في فخ	n	awn4-01201525-n	
awn4-s6692b40def86	awn4-e6a4e5a325ce8	كوكاتريس	n	awn4-09517280-n	
awn4-s6692f29eb250	awn4-e3cdd310c2f4c	بورمي	a	awn4-03063423-a	
awn4-s66933cbf28d4	awn4-e0a6dbe5aeb29	متفطرة	n	awn4-01379733-n	
awn4-s669394a451ee	awn4-eea4a8f3ec7d6	مُطَالَبَة بِالْأُجُور	n	awn4-07207505-n	
awn4-s6693f972ecde	awn4-e7e847fd752f8	يابي	n	awn4-10824527-n	
awn4-s669493e14bd7	awn4-ebfcd0d73afea	دوروثي هودجكين	n	awn4-11073812-n	
awn4-s66957192d822	awn4-eb4bea10d2474	تعاقبي	a	awn4-02385986-a	
awn4-s669598f74a23	awn4-e3ed9d210cc23	جيبونغ	n	awn4-12243010-n	
awn4-s6695c390d534	awn4-e9c2a198001d1	أسبرجس	n	awn4-12461688-n	
awn4-s66961c52eb60	awn4-eeffbe48e0336	زبدية	n	awn4-02884182-n	
awn4-s6696d6df806b	awn4-e21fba93385fe	كَتَبَ بِمَسَافَةٍ ثُلَاثِيَّةٍ	v	awn4-01007699-v	
awn4-s669706a450fa	awn4-ec61ccf4bb9b8	مُطَوَّق بِالنُّحَاس	s	awn4-00257749-s	
awn4-s6697599a3c02	awn4-e85b32c16f5dc	مستخدم	a	awn4-00867133-a	
awn4-s66978863b625	awn4-e55ee7611ff2e	أبقى للموسم القادم	v	awn4-02207584-v	
awn4-s66979ea429a9	awn4-e3f71d3db62c4	صفقة بيع	n	awn4-01116934-n	
awn4-s6697be433c15	awn4-ed212eb4c25df	الخدمة الوطنية للمعلومات الفنية	n	awn4-08148236-n	
awn4-s6697d6c8cb22	awn4-ea648a7779e24	بِدَلَال	r	awn4-00304406-r	
awn4-s6697ef89c5c8	awn4-e57aa79713056	جوز أسود	n	awn4-12339721-n	
awn4-s66980c6608db	awn4-e353c0c38ed6f	خط	n	awn4-03952601-n	
awn4-s669824376e4a	awn4-eb01d53516024	وَظِيفِيَّة	n	awn4-05158619-n	
awn4-s6698c1439a4f	awn4-e81a02d139e0e	عضة	n	awn4-14310910-n	
awn4-s6698f027f56f	awn4-edee87b20a72b	دَبَّلَ	v	awn4-00115887-v	
awn4-s6698f14e89af	awn4-e84eaa8775247	أرهب	v	awn4-01784760-v	
awn4-s66995914f4c6	awn4-e77a573b225c7	روبنسون	n	awn4-11286269-n	
awn4-s6699d057daf6	awn4-e52ddd02117b6	استعمار	n	awn4-01254867-n	
awn4-s669a61df10b4	awn4-e0374c15d58d5	افْتَرَضَ	v	awn4-00635105-v	
awn4-s669a6e464cd5	awn4-e8b580f23d2d8	يرصد	v	awn4-02168057-v	
awn4-s669b091fdd8e	awn4-e6f2d62d4c09e	مُتْلِف	n	awn4-09333366-n	
awn4-s669b1f832a09	awn4-efdaf33437090	سلب بالإكراه	n	awn4-00775506-n	
awn4-s669b322df11c	awn4-ec263ffa4688c	مُتَنَاسِب	s	awn4-00483727-s	
awn4-s669b4a4b97d4	awn4-ebf701d1d1f53	سرخس هش	n	awn4-13216901-n	
awn4-s669b66f34ac1	awn4-e7fd91b585fba	أَرْسَلَ بِالبَرِيد	v	awn4-01440525-v	
awn4-s669b74d17ff8	awn4-e53c3342ecbdd	فيروس ألفا	n	awn4-01335129-n	
awn4-s669b757c89ff	awn4-eab75a0dcbcd9	عصا التتابع	n	awn4-02812626-n	
awn4-s669be209e254	awn4-e73fc18292691	عهد بـ	v	awn4-02354208-v	
awn4-s669c419b879e	awn4-e6b6a512da6d1	اضطراب السمع	n	awn4-14574389-n	
awn4-s669c9b2e8a5c	awn4-e9d4b7220656b	رعاية محبة وحنونة	n	awn4-00666464-n	
awn4-s669d1a5fa583	awn4-e89d6375cfda3	جوي	a	awn4-01383193-a	
awn4-s669d591f2166	awn4-ebc2b9ac61924	نبراسكا	n	awn4-09132074-n	
awn4-s669e82a00816	awn4-ea3af0d193e0d	غَيْر مُضْحِك	s	awn4-01272047-s	
awn4-s669e9ab58ccc	awn4-e3cc091ac6586	إضافة	n	awn4-02682269-n	
awn4-s669ed091df9f	awn4-ef0367828b636	ريكشو دراجة	n	awn4-03910552-n	
awn4-s669f3733d502	awn4-e3fab334aee3e	سرعة انفجار	n	awn4-11432293-n	
awn4-s669f8b1c3641	awn4-ea07fb87a2710	صبغة الأفيون الكافورية	n	awn4-03895671-n	
awn4-s66a027fa651f	awn4-e6bd17ca90e98	بثبات	r	awn4-00051355-r	
awn4-s66a02f4d9571	awn4-e121f5e1c136c	امتياز	n	awn4-13319310-n	
awn4-s66a05fd054b6	awn4-e3d6eafde8a3d	خط الزوال المغناطيسي	n	awn4-08617218-n	
awn4-s66a065ec2c8a	awn4-e7bbbc83c6dba	غوريلا السهول الغربية	n	awn4-02483734-n	
awn4-s66a07b1bf07f	awn4-e1fde5068319a	فضلة قماش	n	awn4-03291294-n	
awn4-s66a0809045b3	awn4-e2020cd13bb38	صدق	n	awn4-04874671-n	
awn4-s66a0ce2d0f91	awn4-e2a57e2c75812	دَمَغَ	v	awn4-02149107-v	
awn4-s66a1431ce00f	awn4-e6b7546ef2911	مُتَمَلْمِل	n	awn4-10800912-n	
awn4-s66a19363100f	awn4-e7a2e1e011a34	جبهياً	r	awn4-00142726-r	
awn4-s66a2036d2fed	awn4-e168b13045585	آلة تلميع دقيق	n	awn4-92462140-n	
awn4-s66a268fb7356	awn4-e9c421cb0f689	توت أحمر	n	awn4-13163281-n	
awn4-s66a271947e73	awn4-e63ed285cbf0f	عصا قياس	n	awn4-03209120-n	
awn4-s66a351ec7487	awn4-e2390518a9da3	ليونارد بلومفيلد	n	awn4-10873363-n	
awn4-s66a3b1e57659	awn4-e4186eca447e6	غَابَ عَن	v	awn4-02619707-v	
awn4-s66a40ff97ac3	awn4-e46196cff2c31	لقاء الخريجين	n	awn4-00384089-n	
awn4-s66a4de5f752b	awn4-ee3198adb06da	أوتوجيرو	n	awn4-02762392-n	
awn4-s66a57aca3ec8	awn4-e87bbbacd77f9	فوسفوكرياتين	n	awn4-15006980-n	
awn4-s66a5c154a2e4	awn4-e17889304456d	تزيين الحواف	n	awn4-03270390-n	
awn4-s66a6132f2bda	awn4-ed4a9073c9da8	شمي	a	awn4-02781440-a	
awn4-s66a635b9dec0	awn4-e3f892f03760c	إنهاء خدمة	n	awn4-07227739-n	
awn4-s66a65d166169	awn4-e843f1ef260c8	طائرة شراعية معلقة	n	awn4-03496133-n	
awn4-s66a66511bdcf	awn4-e733eb153f4be	اسم مكان	n	awn4-06355208-n	
awn4-s66a6772fdb1a	awn4-e3b33ecaa23e5	شرابة	n	awn4-03402598-n	
awn4-s66a67e510c10	awn4-ec762defb8211	قيلة سرية	n	awn4-14319756-n	
awn4-s66a68bc7ffa7	awn4-e1ad77e74ed1e	تَحْرِيم	n	awn4-06723269-n	
awn4-s66a6bf0ac64d	awn4-e8af820edc638	مُقطِّع اللحم	n	awn4-10005000-n	
awn4-s66a73ed0d29c	awn4-e06e633ffbe57	باستماتة	r	awn4-00173780-r	
